date,l1_category,l1_category_id,l2_category,l2_category_id,store_id,variant_id,variant_name,group_id,selling_price,mrp,in_stock,inventory,is_sponsored,image_url,brand_id,brand
2025-07-24,Munchies,1237,Chips & Crisps,940,30315,574,Lay's Chile Limon Flavour Potato Chips,682288,20,20,1,50,0,https://cdn.grofers.com/da/cms-assets/cms/product/0293e130-cbdc-402a-af48-bdd7da6e5462.png,,Lay's
2025-07-24,Munchies,1237,Chips & Crisps,940,30315,223819,Lay's Crispz Herb & Onion Potato Chips,816470,20,20,1,50,0,https://cdn.grofers.com/da/cms-assets/cms/product/e4a25547-0e12-4299-a2ab-3ee7d7ffbe66.png,,Lay's
2025-07-24,Munchies,1237,Chips & Crisps,940,30315,367837,Kurkure Puffcorn Yummy Cheese Puffs,1910340,20,20,1,37,0,https://cdn.grofers.com/da/cms-assets/cms/product/38f3be41-8612-44c0-9e54-69abedfb07a5.png,,Kurkure
2025-07-24,Munchies,1237,Chips & Crisps,940,30315,564326,Kettle Studio Tabasco Sauce Flavour Potato Chips,1082805,99,99,1,1,0,https://cdn.grofers.com/da/cms-assets/cms/product/65ad539e-1799-4106-a713-fa486c28d965.png,,Kettle Studio
2025-07-24,Munchies,1237,Chips & Crisps,940,30315,432775,Lay's India's Magic Masala Potato Chips,438085,30,30,1,23,0,https://cdn.grofers.com/da/cms-assets/cms/product/7806dadc-a3c9-4cec-869f-90879c1f345c.png,,Lay's
2025-07-24,Munchies,1237,Chips & Crisps,940,30315,116824,Kurkure Chilli Chatka Crisps,1910333,20,20,1,19,0,https://cdn.grofers.com/da/cms-assets/cms/product/5ce79c46-e60f-43dc-bdfe-f11985feb790.png,,Kurkure
2025-07-24,Munchies,1237,Chips & Crisps,940,30315,534449,Uncle Chipps Plain Salted Potato Chips,634986,40,50,1,8,0,https://cdn.grofers.com/da/cms-assets/cms/product/d142587a-9582-41fe-b8c5-c054a189f89b.png,,Uncle Chipps
2025-07-24,Munchies,1237,Chips & Crisps,940,30315,486104,Kettle Studio Lime & Chilli Banana Chips,2173143,99,99,1,2,0,https://cdn.grofers.com/da/cms-assets/cms/product/cbba0df5-cf09-4a85-a81b-adf31ee86948.png,,Kettle Studio
2025-07-24,Munchies,1237,Chips & Crisps,940,30315,372150,Chheda's Yellow Banana Chips,1910717,78,100,1,18,0,https://cdn.grofers.com/da/cms-assets/cms/product/98fd8845-b321-403f-92fc-40fc8c0cf89e.png,,Chheda's
2025-07-24,Munchies,1237,Chips & Crisps,940,30315,634431,Sweet Karam Coffee Andhra Spicy Murukku +  Nendran Banana Chips Combo,1937560,155,168,1,5,0,https://cdn.grofers.com/da/cms-assets/cms/product/46d749e9-d682-4c4c-a009-ed46490c631b.png,,
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30315,570799,Original Ghee Mysore Pak by Sweet Karam Coffee,1149826,93,149,1,3,0,https://cdn.grofers.com/da/cms-assets/cms/product/0886b60d-0fa7-4794-97d8-bd39741d56fa.png,,Sweet Karam Coffee
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30315,523571,Rabri by Amul,1890314,25,25,1,11,0,https://cdn.grofers.com/da/cms-assets/cms/product/7632ccac-a2c6-4bad-ae08-dbfe0a52235f.png,,Amul
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30315,427611,Malai Peda by Amul,661510,114,120,1,10,0,https://cdn.grofers.com/da/cms-assets/cms/product/41004af4-5151-4fb4-a453-6e0b50784471.png,,Amul
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30315,476267,Kaju Katli by Haldiram's,661690,211,250,1,6,0,https://cdn.grofers.com/da/cms-assets/cms/product/87c1f435-a696-4efe-aebd-7a9809ec2c68.png,,Haldiram's
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30315,391414,Classic Besan Laddu by Lal,749354,74,90,1,12,0,https://cdn.grofers.com/da/cms-assets/cms/product/50bbfa0e-d80b-4085-bb20-ca68a4b7fde2.png,,Lal
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30315,528730,Premium Dry Petha by Gulab,749713,88,160,1,6,0,https://cdn.grofers.com/da/cms-assets/cms/product/07ebe6fc-a34d-4a3f-ba31-202b6c0ddd98.png,,Gulab
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30315,406267,Agra Petha by Haldiram's,661498,154,260,1,4,0,https://cdn.grofers.com/da/cms-assets/cms/product/0c61bc58-abe1-4b49-a58c-342ebf79da39.png,,Haldiram's
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30315,529329,Classic Soan Papdi by Lal,752500,64,80,1,5,0,https://cdn.grofers.com/da/cms-assets/cms/product/438a2c98-9602-4c7f-8d89-015fa9708833.png,,Lal
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30315,673347,Soan Papdi by Bikano,2131619,48,55,1,6,0,https://cdn.grofers.com/da/cms-assets/cms/product/041cb812-52ca-43c5-86fe-cd40b6115a64.png,,Bikano
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30315,427612,Kesar Peda by Amul,661511,119,125,1,8,0,https://cdn.grofers.com/da/cms-assets/cms/product/8fa63770-c105-4117-b5e7-4df6f08bff16.png,,Amul
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30315,392583,Gulab Jamun by Haldiram's,661630,225,225,1,7,0,https://cdn.grofers.com/da/cms-assets/cms/product/3e053fd8-1e2d-4bb7-b7fa-ce3b5742c47a.png,,Haldiram's
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30315,554127,Coconut Ghee Burfi by Daadi's,880162,158,180,1,2,0,https://cdn.grofers.com/da/cms-assets/cms/product/565b18ee-a522-411c-a625-414baaf7f761.png,,Daadi's
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30315,385101,Open & Eat Gulab Jamun by Gits,661476,201,255,1,2,0,https://cdn.grofers.com/da/cms-assets/cms/product/aabfe59f-d71e-4e3c-ad1f-b22f95d569d7.png,,Gits
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30315,374937,Dry Fruit Besan Laddu by Haldiram's,661459,206,350,1,7,0,https://cdn.grofers.com/da/cms-assets/cms/product/3606c435-52a7-4445-ad18-b137accc04da.png,,Haldiram's
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30315,627,Rasgulla by Haldiram's,661631,240,240,1,7,0,https://cdn.grofers.com/da/cms-assets/cms/product/f0ae5a98-800a-4e98-ae1c-b7fc40f88c9d.png,,Haldiram's
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30320,524535,Let's Try Namkeen Combo,744169,81,90,1,3,0,https://cdn.grofers.com/da/cms-assets/cms/product/46ee6575-38de-49b6-98d4-53d9a158a564.png,,Let's Try
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30320,19266,Haldiram's Bhujia,1910541,120,120,1,13,0,https://cdn.grofers.com/da/cms-assets/cms/product/405265f1-3c53-4c52-b39d-bdc26a83e6f6.png,,Haldiram's
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30320,11142,Haldiram's Fatafat Bhelpuri,1914092,40,40,1,39,0,https://cdn.grofers.com/da/cms-assets/cms/product/87af206e-52d3-4f1d-a66c-40fb64803f7f.png,,Haldiram's
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30320,19297,Haldiram's Navratan Mixture Namkeen,1911693,100,100,1,21,0,https://cdn.grofers.com/da/cms-assets/cms/product/93435a5a-a565-4629-bfc9-9d517e7af6b9.png,,Haldiram's
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30320,495431,Let's Try Lite Multigrain Mixture Namkeen,1914594,108,120,1,7,0,https://cdn.grofers.com/da/cms-assets/cms/product/5f7cfecb-5add-4369-97d5-f155f434b882.png,,Let's Try
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30320,19274,Haldiram's Bhelpuri / Bhelpuri,1914143,55,55,1,29,0,https://cdn.grofers.com/da/cms-assets/cms/product/acb8bea9-c0b4-4064-a823-502cd11a0785.png,,Haldiram's
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30320,446887,Bikano All Time Mixture Namkeen,464926,69,70,1,30,0,https://cdn.grofers.com/da/cms-assets/cms/product/e7c73d97-38f8-4c17-984b-55f6f146e275.png,,Bikano
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30320,17148,Haldiram's Aloo Bhujia,1910352,110,110,1,29,0,https://cdn.grofers.com/da/cms-assets/cms/product/703b3b6f-733c-40eb-9892-8c4e55e1d2ab.png,,Haldiram's
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30320,11187,Haldiram's Kaju Mixture Namkeen,1913638,95,95,1,23,0,https://cdn.grofers.com/da/cms-assets/cms/product/7076c538-3022-490c-8007-db797f809114.png,,Haldiram's
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30320,17707,Haldiram's Panchratan Mixture Namkeen,1913241,100,100,1,20,0,https://cdn.grofers.com/da/cms-assets/cms/product/409b6928-ca64-4b94-8c87-4f7892eaab99.png,,Haldiram's
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30320,17706,Haldiram's Nimbu Masala Namkeen,1914656,55,55,1,15,0,https://cdn.grofers.com/da/cms-assets/cms/product/0f92c06d-821e-4d4e-a50c-f205549b5a81.png,,Haldiram's
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30320,19295,Haldiram's Moong Dal Namkeen,1911617,120,120,1,10,0,https://cdn.grofers.com/da/cms-assets/cms/product/544405b7-1b52-4ff5-836b-1b7a943c0378.png,,Haldiram's
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30320,19263,Haldiram's Shahi Dal Biji Mixture Namkeen,1913912,60,60,1,30,0,https://cdn.grofers.com/da/cms-assets/cms/product/6971cf21-b0c3-4b3f-a133-f1d172a00786.png,,Haldiram's
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30320,41389,Haldiram's Long Sev Bhujia,1914326,55,55,1,20,0,https://cdn.grofers.com/da/cms-assets/cms/product/943ac54b-7606-448a-abc1-8f5c89682785.png,,Haldiram's
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30320,19264,Haldiram's All In One Mixture Namkeen,1915813,115,115,1,12,0,https://cdn.grofers.com/da/cms-assets/cms/product/ca9b75cf-9f56-41a7-9a70-3be22dedebc7.png,,Haldiram's
2025-07-24,Munchies,1237,Munchies Gift Packs,1694,30320,617464,Crax Namkeen Snacks Party Combo,2151204,72,90,1,2,0,https://cdn.grofers.com/da/cms-assets/cms/product/f9db696b-896b-46db-a05c-88e3929052fd.png,,Crax
2025-07-24,Munchies,1237,Munchies Gift Packs,1694,30320,570852,GO DESI Fun Diwali Gift Pack,1210454,512,699,1,1,0,https://cdn.grofers.com/da/cms-assets/cms/product/b47b46f3-5488-4f6c-8a86-e91b4dd927d8.png,,GO DESI
2025-07-24,Munchies,1237,Munchies Gift Packs,1694,30320,496308,"Open Secret Cookies, Brownie & Dry Fruits Gift Pack",1490480,329,350,1,3,0,https://cdn.grofers.com/da/cms-assets/cms/product/e468ef7b-6194-448b-a3f8-dbbab26f86d8.png,,Open Secret
2025-07-24,Munchies,1237,Munchies Gift Packs,1694,30320,495576,4700BC Nutty Tuxedo Chocolate Popcorn Gift Pack,1175680,499,499,1,2,0,https://cdn.grofers.com/da/cms-assets/cms/product/b849c910-84e4-46ca-a51c-bb0e3e3232f3.png,,4700BC
2025-07-24,Munchies,1237,Munchies Gift Packs,1694,30320,680953,Omay Foods Foods Rakhi Gift Pack with Rakhi & Roli-Chawal,2181486,499,750,1,1,0,https://cdn.grofers.com/da/cms-assets/cms/product/eb97ed7a-2fb5-42b2-83ea-94d676b5d8f4.png,,Omay Foods
2025-07-24,Munchies,1237,Munchies Gift Packs,1694,30320,633249,Beyond Snack Kerala Banana Chips,2173134,80,80,1,1,0,https://cdn.grofers.com/da/cms-assets/cms/product/49a34af6-c6f0-4f66-81c6-de20fd08cb0e.png,,Beyond Snack
2025-07-24,Munchies,1237,Munchies Gift Packs,1694,30320,534300,Desi Ghee Dryfruit Besan Laddu by Unibic Swaadesi,774246,134,230,1,4,0,https://cdn.grofers.com/da/cms-assets/cms/product/575b8952-08bd-46a5-8495-ef880cc6aacb.png,,Unibic Swaadesi
2025-07-24,Munchies,1237,Munchies Gift Packs,1694,30320,424025,4700BC Nutty Tuxedo Chocolate Popcorn,482030,250,250,1,4,0,https://cdn.grofers.com/da/cms-assets/cms/product/e1bc109c-dae6-4dca-990b-bdab4ebfef65.png,,4700BC
2025-07-24,Munchies,1237,Munchies Gift Packs,1694,30320,480400,4700BC Himalayan Salt Caramel Popcorn,598505,225,225,1,1,0,https://cdn.grofers.com/da/cms-assets/cms/product/cdaeeb46-63cd-44d5-a6d5-0a14687bb366.png,,4700BC
2025-07-24,Munchies,1237,Munchies Gift Packs,1694,30320,655939,Snackible Rakhi Gift Pack - Pack of 2,2181432,579,798,0,0,0,https://cdn.grofers.com/da/cms-assets/cms/product/56fd7751-9933-4e97-8878-87c1c6ac1fc6.png,,Snackible
2025-07-24,Munchies,1237,Namkeen Snacks,29,30320,524535,Let's Try Namkeen Combo,744169,81,90,1,3,0,https://cdn.grofers.com/da/cms-assets/cms/product/46ee6575-38de-49b6-98d4-53d9a158a564.png,,Let's Try
2025-07-24,Munchies,1237,Namkeen Snacks,29,30320,605,Haldiram's Classic Salted Peanuts,1913618,55,55,1,50,0,https://cdn.grofers.com/da/cms-assets/cms/product/355563a7-3a0c-477e-8e41-1f0df08ecbba.png,,Haldiram's
2025-07-24,Munchies,1237,Namkeen Snacks,29,30320,19281,Haldiram's Gupshup Peanuts,1915547,56,56,1,50,0,https://cdn.grofers.com/da/cms-assets/cms/product/264e51e2-e3ce-4a05-a3c3-8009ccfbc1bd.png,,Haldiram's
2025-07-24,Munchies,1237,Namkeen Snacks,29,30320,11143,Haldiram's Gathiya,1913082,55,55,1,18,0,https://cdn.grofers.com/da/cms-assets/cms/product/498e9c42-49ff-43ed-8359-7ab98a245b38.png,,Haldiram's
2025-07-24,Munchies,1237,Namkeen Snacks,29,30320,500525,Let's Try Roasted Bhuna Chana,828877,93,150,1,8,0,https://cdn.grofers.com/da/cms-assets/cms/product/1deee8bc-6efe-4656-81ab-db43ff4d137b.png,,Let's Try
2025-07-24,Munchies,1237,Namkeen Snacks,29,30320,372136,Chheda's Bhakarwadi Namkeen,1912980,51,70,1,18,0,https://cdn.grofers.com/da/cms-assets/cms/product/19904ec5-987e-4ad0-a433-d5ca125b323a.png,,Chheda's
2025-07-24,Munchies,1237,Namkeen Snacks,29,30320,19309,Haldiram's Southern Delights Murukku Namkeen,1915476,65,65,1,14,0,https://cdn.grofers.com/da/cms-assets/cms/product/cd926a6a-9a72-40f9-9627-088d1aefcb5c.png,,Haldiram's
2025-07-24,Munchies,1237,Namkeen Snacks,29,30320,11174,Haldiram's Mathri/Matthi,1915523,65,65,1,6,0,https://cdn.grofers.com/da/cms-assets/cms/product/f1b11e1a-25f7-43df-bb4a-713788933326.png,,Haldiram's
2025-07-24,Munchies,1237,Namkeen Snacks,29,30320,675677,Crax Zero Cocktail Nut Mix,2143595,99,125,1,2,0,https://cdn.grofers.com/da/cms-assets/cms/product/37c4cc24-f989-498a-88d9-2ea27423921e.png,,Crax
2025-07-24,Munchies,1237,Namkeen Snacks,29,30320,681093,Let's Try Purani Delhi Soan Papdi,2187310,99,99,1,1,0,https://cdn.grofers.com/da/cms-assets/cms/product/d11cb324-330d-4b81-bd18-2078b7f88ae0.png,,Let's Try
2025-07-24,Munchies,1237,Namkeen Snacks,29,30320,446890,Bikano Boondi,801604,60,60,1,8,0,https://cdn.grofers.com/da/cms-assets/cms/product/f1fc5b13-2bb2-4f08-9571-cafec1381fd1.png,,Bikano
2025-07-24,Munchies,1237,Namkeen Snacks,29,30320,19289,"Haldiram's Peanuts, Namkeen",1912190,110,110,1,9,0,https://cdn.grofers.com/da/cms-assets/cms/product/750763e7-f561-48b5-9e5a-338b884a455b.png,,Haldiram's
2025-07-24,Munchies,1237,Namkeen Snacks,29,30320,19284,Haldiram's Kachori,1915509,65,65,1,10,0,https://cdn.grofers.com/da/cms-assets/cms/product/8a69e20e-d763-445c-bfd5-63cd7a85e960.png,,Haldiram's
2025-07-24,Munchies,1237,Namkeen Snacks,29,30320,490546,Crax Mast Matar Green Peas Namkeen Snacks,828866,55,55,1,20,0,https://cdn.grofers.com/da/cms-assets/cms/product/e2977fa3-c546-4d2d-8517-156380ce5fe5.png,,Crax
2025-07-24,Munchies,1237,Namkeen Snacks,29,30320,563588,Sweet Karam Coffee Butter Murukku Namkeen,1258222,92,99,1,2,0,https://cdn.grofers.com/da/cms-assets/cms/product/15d6f340-172e-4e32-a0f1-42bf3ead5917.png,,Sweet Karam Coffee
2025-07-24,Munchies,1237,Papad & Fryums,80,30320,481019,DNV Sabudana Papad,224021,43,50,1,12,0,https://cdn.grofers.com/da/cms-assets/cms/product/2cfeb809-f5ae-4de9-bee9-db6c626ba891.png,,DNV
2025-07-24,Munchies,1237,Papad & Fryums,80,30320,15558,Lijjat Moong Dal Papad,1396457,77,77,1,14,0,https://cdn.grofers.com/da/cms-assets/cms/product/d9b349bc-c4a4-4afe-b130-75640f409e7b.png,,Lijjat
2025-07-24,Munchies,1237,Papad & Fryums,80,30320,25678,Haldiram's Punjabi Masala Papad,223853,65,65,1,11,0,https://cdn.grofers.com/da/cms-assets/cms/product/db493b9b-80f1-4c41-9bbc-d60c9df5f66f.png,,Haldiram's
2025-07-24,Munchies,1237,Papad & Fryums,80,30320,481020,DNV Appalam Papad,538573,40,50,1,3,0,https://cdn.grofers.com/da/cms-assets/cms/product/2332b248-a44c-42ed-97ec-f8e09e01afff.png,,DNV
2025-07-24,Munchies,1237,Papad & Fryums,80,30320,18925,Lijjat Punjabi Masala Papad,223837,89,89,1,6,0,https://cdn.grofers.com/da/cms-assets/cms/product/c99ba260-93ab-4b1b-86cb-26896db62ac3.png,,Lijjat
2025-07-24,Munchies,1237,Papad & Fryums,80,30320,138835,Lijjat Plain Urad Dal Papad,1396473,77,77,1,12,0,https://cdn.grofers.com/da/cms-assets/cms/product/4cba19d7-8a60-49c8-9598-669cb459cfd3.png,,Lijjat
2025-07-24,Munchies,1237,Papad & Fryums,80,30320,501328,Ramji Pani Puri Papad,677464,34,45,1,6,0,https://cdn.grofers.com/da/cms-assets/cms/product/4084a9e5-08a8-4ffb-ac00-47cc808126e4.png,,Ramji
2025-07-24,Munchies,1237,Papad & Fryums,80,30320,41405,Haldiram's Medium Masala Papad,223884,65,65,1,8,0,https://cdn.grofers.com/da/cms-assets/cms/product/3081369c-d4af-412e-b426-2965fcd58a63.png,,Haldiram's
2025-07-24,Munchies,1237,Papad & Fryums,80,30320,19927,Mother's Recipe Sabudana Papad,223843,34,34,1,8,0,https://cdn.grofers.com/da/cms-assets/cms/product/b948bd84-3469-4a2f-b4a9-889f24202d79.png,,Mother's Recipe
2025-07-24,Munchies,1237,Papad & Fryums,80,30320,501327,Ramji Net Fryums,677419,58,80,1,4,0,https://cdn.grofers.com/da/cms-assets/cms/product/d0923205-52a5-452a-b773-032aa2d14773.png,,Ramji
2025-07-24,Munchies,1237,Papad & Fryums,80,30320,500884,Ramji Mix Fryums,676478,58,80,1,2,0,https://cdn.grofers.com/da/cms-assets/cms/product/fd942d4a-bacd-4811-bfd4-d1610792aefe.png,,Ramji
2025-07-24,Munchies,1237,Papad & Fryums,80,30320,18725,Mother's Recipe Potato Papad,223836,34,34,1,2,0,https://cdn.grofers.com/da/cms-assets/cms/product/f1a47d18-bc40-4267-b3a9-daa57772e126.png,,Mother's Recipe
2025-07-24,Munchies,1237,Papad & Fryums,80,30320,547197,Ramji Sabudana Potato Papad,1396711,79,110,1,3,0,https://cdn.grofers.com/da/cms-assets/cms/product/11b92b98-8fbc-4475-98cb-ad2f5049c2e8.png,,Ramji
2025-07-24,Munchies,1237,Papad & Fryums,80,30320,546158,Ramji Sabudana Papad,814846,79,110,1,4,0,https://cdn.grofers.com/da/cms-assets/cms/product/e945c4b8-a40b-4c10-b200-e3f0e4b59543.png,,Ramji
2025-07-24,Munchies,1237,Papad & Fryums,80,30320,500883,Ramji Wheel Fryums,676477,58,80,1,2,0,https://cdn.grofers.com/da/cms-assets/cms/product/a17b96c4-789f-4eb2-8f10-23546f413fa7.png,,Ramji
2025-07-24,Munchies,1237,Chips & Crisps,940,30320,11150,Uncle Chipps Spicy Treat Flavour Potato Chips,527890,20,20,1,50,0,https://cdn.grofers.com/da/cms-assets/cms/product/871988d1-1b77-476f-8dec-922930ad2c4b.png,,Uncle Chipps
2025-07-24,Munchies,1237,Chips & Crisps,940,30320,432775,Lay's India's Magic Masala Potato Chips,438085,30,30,1,50,0,https://cdn.grofers.com/da/cms-assets/cms/product/7806dadc-a3c9-4cec-869f-90879c1f345c.png,,Lay's
2025-07-24,Munchies,1237,Chips & Crisps,940,30320,67372,Kurkure Masala Munch Crisps,1910366,20,20,1,50,0,https://cdn.grofers.com/da/cms-assets/cms/product/870a38da-a236-44f8-aa67-851f0adacbba.png,,Kurkure
2025-07-24,Munchies,1237,Chips & Crisps,940,30320,432774,Lay's American Style Cream & Onion Potato Chips,561608,30,30,1,50,0,https://cdn.grofers.com/da/cms-assets/cms/product/8e3a3fc7-66cf-403f-ae22-a5ccb07103c7.png,,Lay's
2025-07-24,Munchies,1237,Chips & Crisps,940,30320,57435,Lay's Classic Salted Potato Chips,561720,20,20,1,50,0,https://cdn.grofers.com/da/cms-assets/cms/product/f55e87f5-ecab-4d91-aca9-62883084374d.png,,Lay's
2025-07-24,Munchies,1237,Chips & Crisps,940,30320,289152,Lay's West Indies Hot n Sweet Chilli Flavour Potato Chips,782262,20,20,1,50,0,https://cdn.grofers.com/da/cms-assets/cms/product/b4992782-f47e-4fda-a0c6-4c9e422b9654.png,,Lay's
2025-07-24,Munchies,1237,Chips & Crisps,940,30320,574,Lay's Chile Limon Flavour Potato Chips,682288,20,20,1,50,0,https://cdn.grofers.com/da/cms-assets/cms/product/0293e130-cbdc-402a-af48-bdd7da6e5462.png,,Lay's
2025-07-24,Munchies,1237,Chips & Crisps,940,30320,223819,Lay's Crispz Herb & Onion Potato Chips,816470,20,20,1,50,0,https://cdn.grofers.com/da/cms-assets/cms/product/e4a25547-0e12-4299-a2ab-3ee7d7ffbe66.png,,Lay's
2025-07-24,Munchies,1237,Chips & Crisps,940,30320,367837,Kurkure Puffcorn Yummy Cheese Puffs,1910340,20,20,1,43,0,https://cdn.grofers.com/da/cms-assets/cms/product/38f3be41-8612-44c0-9e54-69abedfb07a5.png,,Kurkure
2025-07-24,Munchies,1237,Chips & Crisps,940,30320,577,Lay's Spanish Tomato Tango Potato Chips,438083,20,20,1,39,0,https://cdn.grofers.com/da/cms-assets/cms/product/c586c4d2-5b80-49f8-bd16-10c9c647c958.png,,Lay's
2025-07-24,Munchies,1237,Chips & Crisps,940,30320,116824,Kurkure Chilli Chatka Crisps,1910333,20,20,1,50,0,https://cdn.grofers.com/da/cms-assets/cms/product/5ce79c46-e60f-43dc-bdfe-f11985feb790.png,,Kurkure
2025-07-24,Munchies,1237,Chips & Crisps,940,30320,482828,Haldiram's Takatak Chatpata Masala Stick,761768,22,25,1,29,0,https://cdn.grofers.com/da/cms-assets/cms/product/02a26f91-4c2d-400c-84c3-1d33b222acb4.png,,Haldiram's
2025-07-24,Munchies,1237,Chips & Crisps,940,30320,362400,Bingo Mad Angles Achaari Masti Crisps,729488,70,80,1,10,0,https://cdn.grofers.com/da/cms-assets/cms/product/e9948240-fc8b-4b37-93c9-208ca433eb3d.png,,Bingo Mad Angles
2025-07-24,Munchies,1237,Chips & Crisps,940,30320,372150,Chheda's Yellow Banana Chips,1910717,78,100,1,1,0,https://cdn.grofers.com/da/cms-assets/cms/product/98fd8845-b321-403f-92fc-40fc8c0cf89e.png,,Chheda's
2025-07-24,Munchies,1237,Chips & Crisps,940,30320,626574,Sweet Karam Coffee Andhra Spicy Murukku,1905724,92,99,1,3,0,https://cdn.grofers.com/da/cms-assets/cms/product/70648e69-60f9-4578-bfff-e44235b750a8.png,,Sweet Karam Coffee
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30320,570799,Original Ghee Mysore Pak by Sweet Karam Coffee,1149826,109,149,1,24,0,https://cdn.grofers.com/da/cms-assets/cms/product/0886b60d-0fa7-4794-97d8-bd39741d56fa.png,,Sweet Karam Coffee
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30320,512669,Motichoor Laddu by Lal,704698,116,125,1,13,0,https://cdn.grofers.com/da/cms-assets/cms/product/41b23732-feeb-4121-8815-e7a32c214e61.png,,Lal
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30320,427611,Malai Peda by Amul,661510,114,120,1,14,0,https://cdn.grofers.com/da/cms-assets/cms/product/41004af4-5151-4fb4-a453-6e0b50784471.png,,Amul
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30320,478077,Milk Cake by Lal,661581,159,159,1,17,0,https://cdn.grofers.com/da/cms-assets/cms/product/bf8ae4a8-f252-457c-be4c-c57d5d58efcd.png,,Lal
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30320,684131,Purani Delhi Kaju Katli Let's Try,2168376,300,300,1,1,0,https://cdn.grofers.com/da/cms-assets/cms/product/14f9b2c2-13a3-41ce-bdc6-ff82bfce10d7.png,,Let's Try
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30320,476267,Kaju Katli by Haldiram's,661690,211,250,1,16,0,https://cdn.grofers.com/da/cms-assets/cms/product/87c1f435-a696-4efe-aebd-7a9809ec2c68.png,,Haldiram's
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30320,391414,Classic Besan Laddu by Lal,749354,75,90,1,8,0,https://cdn.grofers.com/da/cms-assets/cms/product/50bbfa0e-d80b-4085-bb20-ca68a4b7fde2.png,,Lal
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30320,406267,Agra Petha by Haldiram's,661498,154,260,1,3,0,https://cdn.grofers.com/da/cms-assets/cms/product/0c61bc58-abe1-4b49-a58c-342ebf79da39.png,,Haldiram's
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30320,427612,Kesar Peda by Amul,661511,119,125,1,8,0,https://cdn.grofers.com/da/cms-assets/cms/product/8fa63770-c105-4117-b5e7-4df6f08bff16.png,,Amul
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30320,487671,Dharwad Peda by Lal,661647,137,140,1,7,0,https://cdn.grofers.com/da/cms-assets/cms/product/1f6065e5-19fb-4ba1-a5de-492ce0ec09bf.png,,Lal
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30320,554127,Coconut Ghee Burfi by Daadi's,880162,158,180,1,8,0,https://cdn.grofers.com/da/cms-assets/cms/product/565b18ee-a522-411c-a625-414baaf7f761.png,,Daadi's
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30320,392583,Gulab Jamun by Haldiram's,661630,225,225,1,7,0,https://cdn.grofers.com/da/cms-assets/cms/product/3e053fd8-1e2d-4bb7-b7fa-ce3b5742c47a.png,,Haldiram's
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30320,627,Rasgulla by Haldiram's,661631,240,240,1,8,0,https://cdn.grofers.com/da/cms-assets/cms/product/f0ae5a98-800a-4e98-ae1c-b7fc40f88c9d.png,,Haldiram's
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30320,532864,Royal Gulab Jamun by Bikano,775914,193,375,1,10,0,https://cdn.grofers.com/da/cms-assets/cms/product/a4592d7c-61c1-4ddf-87cf-8fb8c2649bd7.png,,Bikano
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30320,415755,Kaju Katli by Lal,661504,196,240,1,8,0,https://cdn.grofers.com/da/cms-assets/cms/product/f8eb06bb-5795-4355-96b7-26048b0bc83d.png,,Lal
